Sale_ID,Date,Event_Type,Event_Name,Promotional_Type,Promotional_Budget,Sales_Revenue,ROI,City
SALE_04571,11/22/2024,Islamic Event,Independence Day,Retail Partnerships,849806,1689162.94,0.99,Rahim Yar Khan
SALE_04572,11/29/2024,Islamic Event,Eid Ul Adha,Discount offers,282872,1044587.75,2.69,Karachi
SALE_04573,12/6/2024,Islamic Event,Eid Ul Adha,Social Media Campaigns,253214,912519.50,2.60,Lahore
SALE_04574,12/13/2024,Islamic Event,Eid Ul Adha,Charity Promotions,141285,450107.05,2.19,Islamabad
SALE_04575,12/20/2024,Islamic Event,Eid Ul Adha,Celebrity Endorsements,569863,1744311.66,2.06,Faisalabad
SALE_04576,1/1/2021,Islamic Event,Kashmir Day,Discount offers,454842,707128.68,0.55,Peshawar
SALE_04577,1/8/2021,Islamic Event,Kashmir Day,TV and Radio Campaigns,695708,2328676.25,2.35,Sukkur
SALE_04578,1/15/2021,Islamic Event,Kashmir Day,Retail Partnerships,209001,775665.81,2.71,Multan
SALE_04579,1/22/2021,National Event,Ramadan,Advertisements,950156,2654850.88,1.79,Hyderabad
SALE_04580,1/29/2021,National Event,Ramadan,Discount offers,554652,1810383.18,2.26,Larkana
SALE_04581,2/5/2021,National Event,Ramadan,Charity Promotions,873378,2034835.62,1.33,Nawabshah
SALE_04582,2/12/2021,National Event,Ramadan,Collaborations with National Events,749330,2963570.71,2.95,Bahawalpur
SALE_04583,2/19/2021,National Event,Ramadan,Social Media Campaigns,930837,2202575.31,1.37,Rahim Yar Khan
SALE_04584,2/26/2021,Islamic Event,Muharram,Charity Promotions,617947,2139170.86,2.46,Karachi
SALE_04585,3/5/2021,Islamic Event,Muharram,Social Media Campaigns,353119,916473.28,1.60,Lahore
SALE_04586,3/12/2021,Islamic Event,Muharram,Branding with Religious themes,812022,2257600.31,1.78,Islamabad
SALE_04587,3/19/2021,National Event,Eid Ul Fitr,Social Media Campaigns,305012,658604.17,1.16,Faisalabad
SALE_04588,3/26/2021,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,182426,380800.94,1.09,Peshawar
SALE_04589,4/2/2021,National Event,Eid Ul Fitr,Special Packaging,955147,2186509.15,1.29,Sukkur
SALE_04590,4/9/2021,National Event,Eid Ul Fitr,Collaborations with NGOs,809439,1344941.70,0.66,Multan
SALE_04591,4/16/2021,International Event,Labour Day,Discount offers,378820,1118417.22,1.95,Hyderabad
SALE_04592,4/23/2021,International Event,Labour Day,Social Media Campaigns,598724,2241128.37,2.74,Larkana
SALE_04593,4/30/2021,International Event,Labour Day,Sponsorship of Local Events,621568,1652342.45,1.66,Nawabshah
SALE_04594,5/7/2021,National Event,National Food Day,Recipe Contests,724471,2336858.39,2.23,Bahawalpur
SALE_04595,5/14/2021,National Event,National Food Day,Discount offers,196431,298550.79,0.52,Rahim Yar Khan
SALE_04596,5/21/2021,National Event,National Food Day,Celebrity Endorsements,820205,1495463.07,0.82,Karachi
SALE_04597,5/28/2021,Cultural Event,Wedding Season,Wedding Packages,816941,1906443.53,1.33,Lahore
SALE_04598,6/4/2021,Cultural Event,Wedding Season,In-Store Displays,845838,1704801.57,1.02,Islamabad
SALE_04599,6/11/2021,Cultural Event,Wedding Season,Celebrity Endorsements,904201,1398529.94,0.55,Faisalabad
SALE_04600,6/18/2021,Cultural Event,Wedding Season,Social Media Campaigns,508402,1235967.51,1.43,Peshawar
SALE_04601,6/25/2021,International Event,National Health Day,Educational Campaigns,990026,1566701.92,0.58,Sukkur
SALE_04602,7/2/2021,International Event,National Health Day,Social Media Campaigns,637881,1347464.87,1.11,Multan
SALE_04603,7/9/2021,International Event,National Health Day,Discount offers,514769,1120679.18,1.18,Hyderabad
SALE_04604,7/16/2021,International Event,National Health Day,Partnership with Nutritionists,433287,1547833.93,2.57,Larkana
SALE_04605,7/23/2021,Islamic Event,Independence Day,Discount offers,244971,793441.72,2.24,Nawabshah
SALE_04606,7/30/2021,Islamic Event,Independence Day,TV and Radio Campaigns,887725,2056302.65,1.32,Bahawalpur
SALE_04607,8/6/2021,Islamic Event,Independence Day,Retail Partnerships,320687,522752.07,0.63,Rahim Yar Khan
SALE_04608,8/13/2021,Islamic Event,Eid Ul Adha,Discount offers,197731,301224.43,0.52,Karachi
SALE_04609,8/20/2021,Islamic Event,Eid Ul Adha,Social Media Campaigns,779078,1750661.13,1.25,Lahore
SALE_04610,8/27/2021,Islamic Event,Eid Ul Adha,Charity Promotions,617994,1611927.29,1.61,Islamabad
SALE_04611,9/3/2021,Islamic Event,Eid Ul Adha,Celebrity Endorsements,991349,3902934.23,2.94,Faisalabad
SALE_04612,9/10/2021,Islamic Event,Kashmir Day,Discount offers,863869,2504746.40,1.90,Peshawar
SALE_04613,9/17/2021,Islamic Event,Kashmir Day,TV and Radio Campaigns,418357,1572326.11,2.76,Sukkur
SALE_04614,9/24/2021,Islamic Event,Kashmir Day,Retail Partnerships,781287,1464344.61,0.87,Multan
SALE_04615,10/1/2021,National Event,Ramadan,Advertisements,674590,2245931.37,2.33,Hyderabad
SALE_04616,10/8/2021,National Event,Ramadan,Discount offers,541525,1020979.42,0.89,Larkana
SALE_04617,10/15/2021,National Event,Ramadan,Charity Promotions,952717,2744413.61,1.88,Nawabshah
SALE_04618,10/22/2021,National Event,Ramadan,Collaborations with National Events,353899,833448.04,1.36,Bahawalpur
SALE_04619,10/29/2021,National Event,Ramadan,Social Media Campaigns,811400,2352054.18,1.90,Rahim Yar Khan
SALE_04620,11/5/2021,Islamic Event,Muharram,Charity Promotions,167799,531692.29,2.17,Karachi
SALE_04621,11/12/2021,Islamic Event,Muharram,Social Media Campaigns,175914,414951.63,1.36,Lahore
SALE_04622,11/19/2021,Islamic Event,Muharram,Branding with Religious themes,183513,526078.40,1.87,Islamabad
SALE_04623,11/26/2021,National Event,Eid Ul Fitr,Social Media Campaigns,108225,402689.05,2.72,Faisalabad
SALE_04624,12/3/2021,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,185201,540381.13,1.92,Peshawar
SALE_04625,12/10/2021,National Event,Eid Ul Fitr,Special Packaging,318111,991881.81,2.12,Sukkur
SALE_04626,12/17/2021,National Event,Eid Ul Fitr,Collaborations with NGOs,947296,2699619.49,1.85,Multan
SALE_04627,12/24/2021,International Event,Labour Day,Discount offers,591059,2047823.20,2.46,Hyderabad
SALE_04628,12/31/2021,International Event,Labour Day,Social Media Campaigns,293688,1131744.86,2.85,Larkana
SALE_04629,1/7/2022,International Event,Labour Day,Sponsorship of Local Events,112542,330172.07,1.93,Nawabshah
SALE_04630,1/14/2022,National Event,National Food Day,Recipe Contests,556997,1674000.79,2.01,Bahawalpur
SALE_04631,1/21/2022,National Event,National Food Day,Discount offers,394615,1282105.64,2.25,Rahim Yar Khan
SALE_04632,1/28/2022,National Event,National Food Day,Celebrity Endorsements,490616,1123990.21,1.29,Karachi
SALE_04633,2/4/2022,Cultural Event,Wedding Season,Wedding Packages,596522,1761127.01,1.95,Lahore
SALE_04634,2/11/2022,Cultural Event,Wedding Season,In-Store Displays,259281,929189.81,2.58,Islamabad
SALE_04635,2/18/2022,Cultural Event,Wedding Season,Celebrity Endorsements,520791,1419184.55,1.73,Faisalabad
SALE_04636,2/25/2022,Cultural Event,Wedding Season,Social Media Campaigns,494589,1946475.66,2.94,Peshawar
SALE_04637,3/4/2022,International Event,National Health Day,Educational Campaigns,363576,1147650.96,2.16,Sukkur
SALE_04638,3/11/2022,International Event,National Health Day,Social Media Campaigns,223494,661561.45,1.96,Multan
SALE_04639,3/18/2022,International Event,National Health Day,Discount offers,515044,1145014.23,1.22,Hyderabad
SALE_04640,3/25/2022,International Event,National Health Day,Partnership with Nutritionists,512825,1137403.23,1.22,Larkana
SALE_04641,4/1/2022,Islamic Event,Independence Day,Discount offers,557941,1024006.35,0.84,Nawabshah
SALE_04642,4/8/2022,Islamic Event,Independence Day,TV and Radio Campaigns,421707,699989.58,0.66,Bahawalpur
SALE_04643,4/15/2022,Islamic Event,Independence Day,Retail Partnerships,154412,528794.14,2.42,Rahim Yar Khan
SALE_04644,4/22/2022,Islamic Event,Eid Ul Adha,Discount offers,156420,562131.86,2.59,Karachi
SALE_04645,4/29/2022,Islamic Event,Eid Ul Adha,Social Media Campaigns,242863,515890.40,1.12,Lahore
SALE_04646,5/6/2022,Islamic Event,Eid Ul Adha,Charity Promotions,499261,1638857.52,2.28,Islamabad
SALE_04647,5/13/2022,Islamic Event,Eid Ul Adha,Celebrity Endorsements,234540,451615.06,0.93,Faisalabad
SALE_04648,5/20/2022,Islamic Event,Kashmir Day,Discount offers,300919,1194753.35,2.97,Peshawar
SALE_04649,5/27/2022,Islamic Event,Kashmir Day,TV and Radio Campaigns,520927,2073915.96,2.98,Sukkur
SALE_04650,6/3/2022,Islamic Event,Kashmir Day,Retail Partnerships,321433,703469.30,1.19,Multan
SALE_04651,6/10/2022,National Event,Ramadan,Advertisements,663042,1453833.48,1.19,Hyderabad
SALE_04652,6/17/2022,National Event,Ramadan,Discount offers,843781,1733129.97,1.05,Larkana
SALE_04653,6/24/2022,National Event,Ramadan,Charity Promotions,255824,754989.54,1.95,Nawabshah
SALE_04654,7/1/2022,National Event,Ramadan,Collaborations with National Events,512462,1276836.70,1.49,Bahawalpur
SALE_04655,7/8/2022,National Event,Ramadan,Social Media Campaigns,911983,1537550.91,0.69,Rahim Yar Khan
SALE_04656,7/15/2022,Islamic Event,Muharram,Charity Promotions,647251,1367063.94,1.11,Karachi
SALE_04657,7/22/2022,Islamic Event,Muharram,Social Media Campaigns,586084,1833693.58,2.13,Lahore
SALE_04658,7/29/2022,Islamic Event,Muharram,Branding with Religious themes,519183,1444559.45,1.78,Islamabad
SALE_04659,8/5/2022,National Event,Eid Ul Fitr,Social Media Campaigns,211050,743975.66,2.53,Faisalabad
SALE_04660,8/12/2022,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,806260,2200400.68,1.73,Peshawar
SALE_04661,8/19/2022,National Event,Eid Ul Fitr,Special Packaging,540391,1351698.60,1.50,Sukkur
SALE_04662,8/26/2022,National Event,Eid Ul Fitr,Collaborations with NGOs,972590,2830952.85,1.91,Multan
SALE_04663,9/2/2022,International Event,Labour Day,Discount offers,448504,991393.35,1.21,Hyderabad
SALE_04664,9/9/2022,International Event,Labour Day,Social Media Campaigns,222741,831245.02,2.73,Larkana
SALE_04665,9/16/2022,International Event,Labour Day,Sponsorship of Local Events,656171,1844688.02,1.81,Nawabshah
SALE_04666,9/23/2022,National Event,National Food Day,Recipe Contests,862258,2248134.90,1.61,Bahawalpur
SALE_04667,9/30/2022,National Event,National Food Day,Discount offers,554209,1329741.76,1.40,Rahim Yar Khan
SALE_04668,10/7/2022,National Event,National Food Day,Celebrity Endorsements,360420,1344474.36,2.73,Karachi
SALE_04669,10/14/2022,Cultural Event,Wedding Season,Wedding Packages,947554,2675509.20,1.82,Lahore
SALE_04670,10/21/2022,Cultural Event,Wedding Season,In-Store Displays,485702,1668379.67,2.43,Islamabad
SALE_04671,10/28/2022,Cultural Event,Wedding Season,Celebrity Endorsements,628491,2320351.63,2.69,Faisalabad
SALE_04672,11/4/2022,Cultural Event,Wedding Season,Social Media Campaigns,156642,438854.91,1.80,Peshawar
SALE_04673,11/11/2022,International Event,National Health Day,Educational Campaigns,402910,669444.00,0.66,Sukkur
SALE_04674,11/18/2022,International Event,National Health Day,Social Media Campaigns,918947,2900621.09,2.16,Multan
SALE_04675,11/25/2022,International Event,National Health Day,Discount offers,258951,783185.82,2.02,Hyderabad
SALE_04676,12/2/2022,International Event,National Health Day,Partnership with Nutritionists,234827,764743.76,2.26,Larkana
SALE_04677,12/9/2022,Islamic Event,Independence Day,Discount offers,360329,783689.02,1.17,Nawabshah
SALE_04678,12/16/2022,Islamic Event,Independence Day,TV and Radio Campaigns,963250,3290498.24,2.42,Bahawalpur
SALE_04679,12/23/2022,Islamic Event,Independence Day,Retail Partnerships,194158,565258.59,1.91,Rahim Yar Khan
SALE_04680,12/30/2022,Islamic Event,Eid Ul Adha,Discount offers,307643,1213520.37,2.94,Karachi
SALE_04681,1/6/2023,Islamic Event,Eid Ul Adha,Social Media Campaigns,583004,1256293.55,1.15,Lahore
SALE_04682,1/13/2023,Islamic Event,Eid Ul Adha,Charity Promotions,738726,2064430.33,1.79,Islamabad
SALE_04683,1/20/2023,Islamic Event,Eid Ul Adha,Celebrity Endorsements,777108,3104330.09,2.99,Faisalabad
SALE_04684,1/27/2023,Islamic Event,Kashmir Day,Discount offers,423358,1265437.29,1.99,Peshawar
SALE_04685,2/3/2023,Islamic Event,Kashmir Day,TV and Radio Campaigns,456941,1526540.98,2.34,Sukkur
SALE_04686,2/10/2023,Islamic Event,Kashmir Day,Retail Partnerships,815760,2468669.27,2.03,Multan
SALE_04687,2/17/2023,National Event,Ramadan,Advertisements,296212,1043372.09,2.52,Hyderabad
SALE_04688,2/24/2023,National Event,Ramadan,Discount offers,345616,1325673.30,2.84,Larkana
SALE_04689,3/3/2023,National Event,Ramadan,Charity Promotions,314817,682307.43,1.17,Nawabshah
SALE_04690,3/10/2023,National Event,Ramadan,Collaborations with National Events,911495,2398702.78,1.63,Bahawalpur
SALE_04691,3/17/2023,National Event,Ramadan,Social Media Campaigns,155904,328022.73,1.10,Rahim Yar Khan
SALE_04692,3/24/2023,Islamic Event,Muharram,Charity Promotions,971679,3624994.50,2.73,Karachi
SALE_04693,3/31/2023,Islamic Event,Muharram,Social Media Campaigns,980013,1942334.86,0.98,Lahore
SALE_04694,4/7/2023,Islamic Event,Muharram,Branding with Religious themes,687738,1995707.59,1.90,Islamabad
SALE_04695,4/14/2023,National Event,Eid Ul Fitr,Social Media Campaigns,594248,1210221.11,1.04,Faisalabad
SALE_04696,4/21/2023,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,347120,1079153.74,2.11,Peshawar
SALE_04697,4/28/2023,National Event,Eid Ul Fitr,Special Packaging,563621,1327680.11,1.36,Sukkur
SALE_04698,5/5/2023,National Event,Eid Ul Fitr,Collaborations with NGOs,424426,948585.60,1.23,Multan
SALE_04699,5/12/2023,International Event,Labour Day,Discount offers,342884,676872.45,0.97,Hyderabad
SALE_04700,5/19/2023,International Event,Labour Day,Social Media Campaigns,712405,2079411.13,1.92,Larkana
SALE_04701,5/26/2023,International Event,Labour Day,Sponsorship of Local Events,360537,867999.17,1.41,Nawabshah
SALE_04702,6/2/2023,National Event,National Food Day,Recipe Contests,686715,2503674.35,2.65,Bahawalpur
SALE_04703,6/9/2023,National Event,National Food Day,Discount offers,802165,1519664.14,0.89,Rahim Yar Khan
SALE_04704,6/16/2023,National Event,National Food Day,Celebrity Endorsements,443409,1757776.18,2.96,Karachi
SALE_04705,6/23/2023,Cultural Event,Wedding Season,Wedding Packages,803506,2428276.93,2.02,Lahore
SALE_04706,6/30/2023,Cultural Event,Wedding Season,In-Store Displays,874961,3437318.06,2.93,Islamabad
SALE_04707,7/7/2023,Cultural Event,Wedding Season,Celebrity Endorsements,287963,931595.47,2.24,Faisalabad
SALE_04708,7/14/2023,Cultural Event,Wedding Season,Social Media Campaigns,807904,1324468.08,0.64,Peshawar
SALE_04709,7/21/2023,International Event,National Health Day,Educational Campaigns,228214,560732.71,1.46,Sukkur
SALE_04710,7/28/2023,International Event,National Health Day,Social Media Campaigns,978838,3831816.39,2.91,Multan
SALE_04711,8/4/2023,International Event,National Health Day,Discount offers,919033,3220470.09,2.50,Hyderabad
SALE_04712,8/11/2023,International Event,National Health Day,Partnership with Nutritionists,669407,1156717.77,0.73,Larkana
SALE_04713,8/18/2023,Islamic Event,Independence Day,Discount offers,425721,1391419.05,2.27,Nawabshah
SALE_04714,8/25/2023,Islamic Event,Independence Day,TV and Radio Campaigns,153430,601884.36,2.92,Bahawalpur
SALE_04715,9/1/2023,Islamic Event,Independence Day,Retail Partnerships,283991,1026216.19,2.61,Rahim Yar Khan
SALE_04716,9/8/2023,Islamic Event,Eid Ul Adha,Discount offers,558204,901363.29,0.61,Karachi
SALE_04717,9/15/2023,Islamic Event,Eid Ul Adha,Social Media Campaigns,312133,1065300.96,2.41,Lahore
SALE_04718,9/22/2023,Islamic Event,Eid Ul Adha,Charity Promotions,945823,2727173.20,1.88,Islamabad
SALE_04719,9/29/2023,Islamic Event,Eid Ul Adha,Celebrity Endorsements,869676,3197575.83,2.68,Faisalabad
SALE_04720,10/6/2023,Islamic Event,Kashmir Day,Discount offers,423367,1297502.43,2.06,Peshawar
SALE_04721,10/13/2023,Islamic Event,Kashmir Day,TV and Radio Campaigns,956958,2806819.57,1.93,Sukkur
SALE_04722,10/20/2023,Islamic Event,Kashmir Day,Retail Partnerships,357922,1284534.19,2.59,Multan
SALE_04723,10/27/2023,National Event,Ramadan,Advertisements,189565,554512.86,1.93,Hyderabad
SALE_04724,11/3/2023,National Event,Ramadan,Discount offers,660400,1413714.38,1.14,Larkana
SALE_04725,11/10/2023,National Event,Ramadan,Charity Promotions,736800,2613093.81,2.55,Nawabshah
SALE_04726,11/17/2023,National Event,Ramadan,Collaborations with National Events,108226,249511.68,1.31,Bahawalpur
SALE_04727,11/24/2023,National Event,Ramadan,Social Media Campaigns,199280,362122.08,0.82,Rahim Yar Khan
SALE_04728,12/1/2023,Islamic Event,Muharram,Charity Promotions,811396,1561965.12,0.93,Karachi
SALE_04729,12/8/2023,Islamic Event,Muharram,Social Media Campaigns,548834,2010677.01,2.66,Lahore
SALE_04730,12/15/2023,Islamic Event,Muharram,Branding with Religious themes,620999,1103202.68,0.78,Islamabad
SALE_04731,12/22/2023,National Event,Eid Ul Fitr,Social Media Campaigns,520352,1843193.45,2.54,Faisalabad
SALE_04732,12/29/2023,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,322563,888256.70,1.75,Peshawar
SALE_04733,1/5/2024,National Event,Eid Ul Fitr,Special Packaging,274888,962262.32,2.50,Sukkur
SALE_04734,1/12/2024,National Event,Eid Ul Fitr,Collaborations with NGOs,142172,302228.15,1.13,Multan
SALE_04735,1/19/2024,International Event,Labour Day,Discount offers,818402,1774658.58,1.17,Hyderabad
SALE_04736,1/26/2024,International Event,Labour Day,Social Media Campaigns,584374,1473894.07,1.52,Larkana
SALE_04737,2/2/2024,International Event,Labour Day,Sponsorship of Local Events,862977,1418624.23,0.64,Nawabshah
SALE_04738,2/9/2024,National Event,National Food Day,Recipe Contests,997437,2205720.49,1.21,Bahawalpur
SALE_04739,2/16/2024,National Event,National Food Day,Discount offers,679768,2683311.58,2.95,Rahim Yar Khan
SALE_04740,2/23/2024,National Event,National Food Day,Celebrity Endorsements,779964,1958414.42,1.51,Karachi
SALE_04741,3/1/2024,Cultural Event,Wedding Season,Wedding Packages,636389,2105656.66,2.31,Lahore
SALE_04742,3/8/2024,Cultural Event,Wedding Season,In-Store Displays,304058,477797.35,0.57,Islamabad
SALE_04743,3/15/2024,Cultural Event,Wedding Season,Celebrity Endorsements,941514,2410586.42,1.56,Faisalabad
SALE_04744,3/22/2024,Cultural Event,Wedding Season,Social Media Campaigns,680509,1905299.93,1.80,Peshawar
SALE_04745,3/29/2024,International Event,National Health Day,Educational Campaigns,107200,177145.08,0.65,Sukkur
SALE_04746,4/5/2024,International Event,National Health Day,Social Media Campaigns,634192,2022470.68,2.19,Multan
SALE_04747,4/12/2024,International Event,National Health Day,Discount offers,849145,3108150.51,2.66,Hyderabad
SALE_04748,4/19/2024,International Event,National Health Day,Partnership with Nutritionists,981687,3163172.78,2.22,Larkana
